TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE,2019-05-01,3294,58063,6,EPS,0.525,2019-05-01,2019-05-01,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,2295,134165,6,EPS,0.5375,2019-05-01,2019-05-01,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,2394,109688,6,EPS,0.5377,2019-05-01,2019-05-01,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,873,153096,6,EPS,0.5375,2019-05-01,2019-05-14,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,220,114459,6,EPS,0.5275,2019-05-01,2019-06-03,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,464,9584,6,EPS,0.51,2019-05-01,2019-06-04,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,118,77028,6,EPS,0.5325,2019-05-01,2019-06-10,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,183,125669,6,EPS,0.555,2019-05-01,2019-06-18,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,3051,8065,6,EPS,0.5475,2019-05-01,2019-06-28,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,100,184510,6,EPS,0.5288,2019-05-01,2019-07-05,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,210,110260,6,EPS,0.5325,2019-05-01,2019-07-08,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,4004,56098,6,EPS,0.52,2019-05-01,2019-07-08,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,4201,119509,6,EPS,0.5,2019-05-01,2019-07-11,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,2301,83036,6,EPS,0.5225,2019-05-01,2019-07-17,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,29,58377,6,EPS,0.53,2019-05-01,2019-07-21,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-01,79,108299,6,EPS,0.4475,2019-05-01,2019-07-23,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-06,898,78750,6,EPS,0.5125,2019-05-06,2019-05-06,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-05-27,4377,48085,6,EPS,0.5275,2019-05-24,2019-06-25,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-06-05,3374,110208,6,EPS,0.5175,2019-06-05,2019-07-29,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-06-17,873,153096,6,EPS,0.5325,2019-06-17,2019-07-29,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-06-20,157,192858,6,EPS,0.51,2019-06-19,2019-06-20,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-01,183,125669,6,EPS,0.55,2019-07-01,2019-07-14,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-03,2394,109688,6,EPS,0.5198,2019-07-03,2019-07-03,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-18,228,81187,6,EPS,0.5225,2019-07-18,2019-07-18,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-19,3731,183736,6,EPS,0.52,2019-05-22,2019-07-19,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-22,4036,182826,6,EPS,0.535,2019-07-22,2019-07-22,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2019-07-24,3051,8065,6,EPS,0.5425,2019-07-24,2019-07-24,2019-06-30,2019-07-30,0.545
AAPL,APPLE,2018-11-01,3477,75007,1,EPS,3.3525,2018-11-01,2018-11-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-01,1267,110208,1,EPS,3.33,2018-11-01,2018-11-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,3364,40319,1,EPS,3.4075,2018-11-01,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,1951,107846,1,EPS,3.365,2018-11-01,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2334,56181,1,EPS,3.4025,2018-11-01,2018-11-05,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,192,86702,1,EPS,3.5375,2018-11-01,2018-11-07,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,171,113333,1,EPS,3.425,2018-11-01,2018-11-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,118,77028,1,EPS,3.36,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,79,108299,1,EPS,2.885,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2830,105094,1,EPS,3.425,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,4201,119509,1,EPS,3.5225,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,98,136753,1,EPS,3.2625,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2502,125796,1,EPS,3.5025,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2394,109688,1,EPS,3.305,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2295,134165,1,EPS,3.1925,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,930,190851,1,EPS,3.4875,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,464,9584,1,EPS,3.3475,2018-11-02,2018-11-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,210,110260,1,EPS,3.475,2018-11-02,2018-11-05,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,228,81187,1,EPS,3.1125,2018-11-02,2018-11-06,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,2301,83036,1,EPS,3.345,2018-11-02,2018-11-12,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,4331,82561,1,EPS,3.355,2018-11-02,2018-11-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-02,282,108607,1,EPS,3.38,2018-11-02,2018-12-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,42,49552,1,EPS,3.4075,2018-11-02,2018-11-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,3294,58063,1,EPS,3.385,2018-11-02,2018-11-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,4004,56098,1,EPS,3.2175,2018-11-02,2018-11-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,873,153096,1,EPS,3.4125,2018-11-02,2018-11-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,220,114459,1,EPS,3.3625,2018-11-02,2018-12-13,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,29,58377,1,EPS,3.37,2018-11-02,2018-12-20,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,183,125669,1,EPS,3.465,2018-11-02,2018-12-31,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-04,3322,183383,1,EPS,3.25,2018-11-02,2019-01-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-05,11,21733,1,EPS,3.7375,2018-11-05,2018-11-05,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-12,873,153096,1,EPS,3.3875,2018-11-12,2018-12-12,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-13,2599,111971,1,EPS,3.375,2018-11-13,2018-11-13,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-13,118,77028,1,EPS,3.25,2018-11-13,2018-12-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-14,3350,41154,1,EPS,3.5,2018-11-14,2018-11-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-14,3477,75007,1,EPS,3.2433,2018-11-14,2018-11-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-14,2334,56181,1,EPS,3.37,2018-11-14,2019-01-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-16,2830,105094,1,EPS,3.2825,2018-11-16,2018-12-21,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-26,4201,119509,1,EPS,3.29,2018-11-26,2018-11-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-27,1267,110208,1,EPS,3.3,2018-11-27,2019-01-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-28,210,110260,1,EPS,3.38,2018-11-28,2018-12-24,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-29,1951,107846,1,EPS,3.3125,2018-11-28,2018-11-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-11-29,11,21733,1,EPS,3.4875,2018-11-29,2018-11-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-03,1476,115342,1,EPS,3.4965,2018-12-03,2018-12-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-03,3476,120204,1,EPS,3.3675,2018-12-03,2018-12-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-06,4004,56098,1,EPS,2.78,2018-12-06,2018-12-06,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-07,192,86702,1,EPS,3.375,2018-12-07,2018-12-17,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-07,2301,83036,1,EPS,3.28,2018-12-07,2018-12-19,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-10,171,113333,1,EPS,3.345,2018-12-10,2018-12-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-12,3051,8065,1,EPS,3.2625,2018-12-11,2018-12-24,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-12,2394,109688,1,EPS,3.2428,2018-12-12,2019-01-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-14,79,108299,1,EPS,2.7775,2018-12-14,2018-12-28,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-19,930,190851,1,EPS,3.3225,2018-12-19,2018-12-19,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2018-12-20,464,9584,1,EPS,3.2325,2018-12-20,2018-12-20,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-02,192,86702,1,EPS,3.0975,2019-01-02,2019-01-15,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-02,183,125669,1,EPS,3.05,2019-01-02,2019-01-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,454,133463,1,EPS,3.2875,2018-11-27,2018-11-27,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,454,133463,1,EPS,3.2325,2018-12-21,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,3364,40319,1,EPS,3.085,2019-01-02,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,1951,107846,1,EPS,2.975,2019-01-02,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,171,113333,1,EPS,3.1575,2019-01-02,2019-01-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,282,108607,1,EPS,2.9725,2019-01-02,2019-01-28,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2334,56181,1,EPS,2.9575,2019-01-02,2019-01-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,42,49552,1,EPS,3.0875,2019-01-02,2019-01-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2502,125796,1,EPS,3.0925,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,464,9584,1,EPS,3.015,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,4201,119509,1,EPS,3.2,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,3051,8065,1,EPS,2.95,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,220,114459,1,EPS,3.195,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,3294,58063,1,EPS,3.0025,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2830,105094,1,EPS,3.195,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2394,109688,1,EPS,2.9423,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2295,134165,1,EPS,2.915,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,930,190851,1,EPS,2.9925,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,118,77028,1,EPS,2.915,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,98,136753,1,EPS,2.97,2019-01-03,2019-01-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,29,58377,1,EPS,3.0225,2019-01-03,2019-01-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,210,110260,1,EPS,3.11,2019-01-03,2019-01-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,79,108299,1,EPS,2.6275,2019-01-03,2019-01-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,228,81187,1,EPS,2.7675,2019-01-03,2019-01-15,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,2301,83036,1,EPS,3.07,2019-01-03,2019-01-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-03,873,153096,1,EPS,2.9125,2019-01-03,2019-01-28,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-04,3350,41154,1,EPS,3.125,2019-01-04,2019-01-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-04,11,21733,1,EPS,3.2,2019-01-04,2019-01-11,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-04,3476,52370,1,EPS,3.0325,2019-01-04,2019-01-15,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-07,3322,183383,1,EPS,2.9225,2019-01-04,2019-01-07,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-07,898,78750,1,EPS,2.55,2019-01-07,2019-01-07,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-08,1476,115342,1,EPS,3.1685,2019-01-08,2019-01-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-10,2599,111971,1,EPS,2.975,2019-01-10,2019-01-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-11,3051,8065,1,EPS,2.975,2019-01-09,2019-01-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-14,898,78750,1,EPS,3.3125,2019-01-14,2019-01-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-17,2830,105094,1,EPS,3.08,2019-01-17,2019-01-17,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-18,1951,107846,1,EPS,2.96,2019-01-17,2019-01-21,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-22,898,78750,1,EPS,2.55,2019-01-22,2019-01-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-23,79,108299,1,EPS,2.5975,2019-01-23,2019-01-23,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-25,4004,56098,1,EPS,2.4725,2019-01-25,2019-01-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-25,183,125669,1,EPS,3.07,2019-01-25,2019-01-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-25,29,58377,1,EPS,2.91,2019-01-25,2019-01-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-28,1267,110208,1,EPS,2.9675,2019-01-28,2019-01-28,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-29,2334,56181,1,EPS,2.9225,2019-01-29,2019-04-16,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-29,171,113333,1,EPS,2.865,2019-01-29,2019-05-20,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,3364,40319,1,EPS,2.97,2019-01-29,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,228,81187,1,EPS,2.855,2019-01-29,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,98,136753,1,EPS,2.935,2019-01-29,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,1951,107846,1,EPS,2.8375,2019-01-29,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,183,125669,1,EPS,2.9325,2019-01-29,2019-03-09,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,192,86702,1,EPS,2.875,2019-01-29,2019-03-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,3322,183383,1,EPS,2.7875,2019-01-29,2019-04-16,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,282,108607,1,EPS,2.9175,2019-01-29,2019-04-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2295,134165,1,EPS,2.8975,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,4331,82561,1,EPS,2.9,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2502,125796,1,EPS,2.935,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2830,105094,1,EPS,2.955,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2394,109688,1,EPS,2.9393,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,42,49552,1,EPS,2.85,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,4004,56098,1,EPS,2.53,2019-01-30,2019-01-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,4201,119509,1,EPS,2.7575,2019-01-30,2019-02-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,29,58377,1,EPS,2.825,2019-01-30,2019-02-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,118,77028,1,EPS,2.875,2019-01-30,2019-03-11,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,930,190851,1,EPS,2.83,2019-01-30,2019-03-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,464,9584,1,EPS,2.9125,2019-01-30,2019-03-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,873,153096,1,EPS,2.8375,2019-01-30,2019-03-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,220,114459,1,EPS,2.945,2019-01-30,2019-04-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,210,110260,1,EPS,2.9025,2019-01-30,2019-04-09,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2301,83036,1,EPS,2.75,2019-01-30,2019-04-17,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,3051,8065,1,EPS,2.95,2019-01-30,2019-04-17,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,79,108299,1,EPS,2.635,2019-01-30,2019-04-23,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-30,2599,111971,1,EPS,2.9125,2019-01-30,2019-07-31,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-31,454,133463,1,EPS,2.9175,2019-01-30,2019-04-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-01-31,11,21733,1,EPS,2.9625,2019-01-31,2019-04-12,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-01,3476,52370,1,EPS,2.88,2019-01-31,2019-04-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-04,898,78750,1,EPS,2.6475,2019-02-04,2019-02-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-04,4036,182826,1,EPS,2.62,2019-02-04,2019-02-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-08,3350,41154,1,EPS,2.835,2019-02-07,2019-02-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-08,4036,182826,1,EPS,2.6,2019-02-07,2019-02-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-11,29,58377,1,EPS,2.82,2019-02-11,2019-04-23,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-20,1476,115342,1,EPS,3.047,2019-02-19,2019-03-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-20,4201,119509,1,EPS,2.6725,2019-02-20,2019-03-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-02-22,2394,109688,1,EPS,2.9385,2019-02-21,2019-02-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-04,2830,105094,1,EPS,2.9,2019-03-04,2019-04-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-11,183,125669,1,EPS,2.8875,2019-03-11,2019-04-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-14,228,81187,1,EPS,2.8625,2019-03-14,2019-03-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-25,3364,40319,1,EPS,2.8775,2019-03-25,2019-03-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-26,1951,107846,1,EPS,2.84,2019-03-25,2019-04-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-03-26,2295,134165,1,EPS,2.875,2019-03-26,2019-03-26,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-03,4331,82561,1,EPS,2.83,2019-04-03,2019-04-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-11,100,184510,1,EPS,2.8865,2019-04-11,2019-04-11,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-22,282,108607,1,EPS,2.8475,2019-04-22,2019-04-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-22,228,81187,1,EPS,2.79,2019-04-22,2019-04-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-23,454,133463,1,EPS,2.925,2019-04-17,2019-04-23,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-24,192,86702,1,EPS,2.8525,2019-04-23,2019-04-30,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-24,118,77028,1,EPS,2.885,2019-04-24,2019-04-24,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-25,3051,8065,1,EPS,2.8875,2019-04-25,2019-04-25,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-26,2830,105094,1,EPS,2.8525,2019-04-26,2019-04-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-26,2334,56181,1,EPS,2.9325,2019-04-26,2019-07-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-04-29,873,153096,1,EPS,2.8125,2019-04-29,2019-04-29,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,98,136753,1,EPS,2.8975,2019-04-30,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,228,81187,1,EPS,2.8675,2019-04-30,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,3364,40319,1,EPS,2.9175,2019-04-30,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,1951,107846,1,EPS,2.865,2019-04-30,2019-05-02,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,282,108607,1,EPS,2.8575,2019-04-30,2019-07-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,192,86702,1,EPS,2.885,2019-04-30,2019-07-22,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,3294,58063,1,EPS,2.8275,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,2295,134165,1,EPS,2.915,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,4331,82561,1,EPS,2.875,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,930,190851,1,EPS,2.855,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,2830,105094,1,EPS,2.8275,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,2502,125796,1,EPS,2.925,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,2394,109688,1,EPS,2.8922,2019-05-01,2019-05-01,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,873,153096,1,EPS,2.8875,2019-05-01,2019-05-14,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,220,114459,1,EPS,2.92,2019-05-01,2019-06-03,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,464,9584,1,EPS,2.875,2019-05-01,2019-06-04,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,118,77028,1,EPS,2.8925,2019-05-01,2019-06-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,183,125669,1,EPS,2.9325,2019-05-01,2019-06-18,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,3051,8065,1,EPS,2.95,2019-05-01,2019-06-28,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,100,184510,1,EPS,2.8977,2019-05-01,2019-07-05,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,4004,56098,1,EPS,2.6775,2019-05-01,2019-07-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,210,110260,1,EPS,2.905,2019-05-01,2019-07-08,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,2301,83036,1,EPS,2.8775,2019-05-01,2019-07-10,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,4201,119509,1,EPS,2.8175,2019-05-01,2019-07-11,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,29,58377,1,EPS,2.85,2019-05-01,2019-07-21,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-01,79,108299,1,EPS,2.715,2019-05-01,2019-07-23,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-02,3476,52370,1,EPS,2.9275,2019-05-02,2019-05-05,2019-09-30,2019-10-30,2.9725
AAPL,APPLE,2019-05-02,11,21733,1,EPS,2.915,2019-05-02,2019-07-12,2019-09-30,2019-10-30,2.9725
